OTUID	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	
385e40540b88cc1e10f3ce671dace2911d6d6651	"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Humaria;s__unidentified"	Pyronemataceae	9	Saprotroph-Symbiotroph	Dung Saprotroph-Ectomycorrhizal-Soil Saprotroph-Wood Saprotroph	Gasteroid-Pezizoid	NULL	Possible	Saprobic on soil, dung or rotten wood or mycorrhizal, some species hypogeous, others associated with fire sites (Cannon & Kirk 2007)	
3884bb751f5d08fad5d0f59ed59e5837191088ef	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__unidentified"	Inocybe	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	Sensu stricto (Matheny 2009).	
388d99592b4f4e5f9114014244958210be08ce29	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Pseudotomentella;s__unidentified"	Pseudotomentella	13	Symbiotroph	Ectomycorrhizal	Corticioid	NULL	Possible	NULL	
388dbf459f25d60ff1e3111d7016fe6adbfab42e	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__unidentified"	Inocybe	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	Sensu stricto (Matheny 2009).	
38e5b995d48754d0849a68976acadf6c319f2edd	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales"	Agaricales	7	Pathotroph-Saprotroph-Symbiotroph	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast	NULL	Possible	Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)	
39335221b0e2dda7d777d2be9f2751fa763b0473	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sanguinea"	Russula	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
39463dff4ce93df16a114a2da1e44a6493e0ddd9	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__unidentified"	Russula	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
395f1ef6c219ab5081fc98449582e2d9dc428d9c	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina;s__unidentified"	Clavulina	13	Symbiotroph	Ectomycorrhizal	Clavarioid	NULL	Highly Probable	NULL	
39a06c5df039be184a010625c6d8a82fb200acb4	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__unidentified"	Russula	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
39a330e7b50254f6bc518834774eddf49afbbb3b	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__unidentified"	Inocybe	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	Sensu stricto (Matheny 2009).	
39aa0fa09f7761ff05ed74f3e2b1adf88d31cff2	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrophorus;s__Hygrophorus_chrysodon"	Hygrophorus	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
39acadda3d363e902ebb7d63d8028e02de4009e3	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;s__unidentified"	Serendipita	13	Symbiotroph	Orchid Mycorrhizal	NULL	NULL	Highly Probable	NULL	
39c7515a6a9e49bed6a6fbd7bebc923950fcfdbb	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe;s__Hygrocybe_acutoconica"	Hygrocybe	13	Saprotroph-Symbiotroph	Undefined Saprotroph-Undefined Symbiotroph	Agaricoid	NULL	Probable	"Previously classified as Hygrophorus; Carbon signature suggests biotrophy with bryophytes, grasses, or understory plants (Seitzman et al. 2011)"	
39d88aeedc214b85bad50aa90be5187ea5c03b44	"k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis_dimorpha"	Umbelopsis	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	
3a0e26fbc5d0d9e3062fd5ba46d0561f8b0e9b92	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__Sebacina_sp"	Sebacina	13	Symbiotroph	Ectomycorrhizal-Orchid Mycorrhizal-Root Associated Biotroph	NULL	NULL	Possible	NULL	
3a3db6648b6e6a73820ae01fb4669665cb812aef	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__unidentified"	Tomentella	13	Symbiotroph	Ectomycorrhizal	Corticioid	NULL	Highly Probable	NULL	
3a8a1360d4272ff07a4129aa8c55db9b2a4347a4	"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_helicum"	Trichoderma	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph	Microfungus	Soft Rot	Probable	"Cause of soft-rot (Seehann et al. 1975); Likely opportunistic human pathogen (Irinyi et al. 2015); Endophyte detection method-culture (Busby et al. 2016)"	
3a99a1c78c2bbb5974764dfa655c60347910bbde	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales"	Agaricales	7	Pathotroph-Saprotroph-Symbiotroph	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast	NULL	Possible	Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)	
3acf9eaf751fdd3408539e71bdf41e2627d04505	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__unidentified"	Sebacina	13	Symbiotroph	Ectomycorrhizal-Orchid Mycorrhizal-Root Associated Biotroph	NULL	NULL	Possible	NULL	
3ad2e293fa397490d4802a1ad7e7e5c74ef8cbd6	"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza"	Peziza	13	Saprotroph-Symbiotroph	Dung Saprotroph-Ectomycorrhizal-Litter Saprotroph-Undefined Saprotroph	Pezizoid	NULL	Possible	Saprobic or ectomycorrhizal, on or in soil, leafmould etc., some species associated with dung or fire sites (Cannon & Kirk 2007)	
3b1fa089701b2735a45b4b46c2da773f4a34ee76	"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pulvinula;s__unidentified"	Pulvinula	13	Symbiotroph	Ectomycorrhizal	NULL	NULL	Possible	NULL	
3b31127422a0d371fd0574603000b61ee8cf6c76	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales"	Agaricales	7	Pathotroph-Saprotroph-Symbiotroph	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast	NULL	Possible	Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)	
3b6e2b1f7c90b7b3a06ff20ee6f31b29c3f27742	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__unidentified"	Sebacina	13	Symbiotroph	Ectomycorrhizal-Orchid Mycorrhizal-Root Associated Biotroph	NULL	NULL	Possible	NULL	
3bc33c6058cec56f7c5d662101d53e07886454ec	"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mytilinidales;f__Gloniaceae;g__Cenococcum"	Cenococcum	13	Symbiotroph	Ectomycorrhizal	NULL	NULL	Highly Probable	NULL	
3be3f2e969e219198b5d92844ebdaa6d36295fc4	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula"	Russula	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
3c011e56bc25f7dfeedad4bf5c9eb4fc4d4b1630	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__unidentified"	Russula	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
3c09534596cf77d0c9a3f6a39d0ba5694494e570	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrophorus;s__unidentified"	Hygrophorus	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
3c176318e505fa48d704c67444a65ab160c4f3ed	"k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__Rhizophlyctis_rosea"	Rhizophlyctis	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	
3c23afe2c91cc74bc1819669d7911278ead3f947	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__unidentified"	Tomentella	13	Symbiotroph	Ectomycorrhizal	Corticioid	NULL	Highly Probable	NULL	
3c3c4820ea10bcbaff69c839e3f9ae05777131e4	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__unidentified"	Amanita	13	Saprotroph-Symbiotroph	Ectomycorrhizal-Undefined Saprotroph	Agaricoid	NULL	Probable	Some members of the genus are deadly poisonous	
3c4873c4bc3c1ed4e4a1f6fd6d3597c1e99bd49a	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__unidentified"	Cortinarius	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
3c507ebf93b5d3c9ade26f1d1c4e2abc106dc1b3	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__unidentified"	Sebacina	13	Symbiotroph	Ectomycorrhizal-Orchid Mycorrhizal-Root Associated Biotroph	NULL	NULL	Possible	NULL	
3c91a0066a854ca5b903469384b8015ac1e8db93	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__unidentified;s__unidentified"	Russulaceae	9	Symbiotroph	Ectomycorrhizal	Agaricoid-Corticioid-Gasteroid-Secotioid	NULL	Probable	The genera Lactarius, Lactifluus, Multifurca and Russula form a mutualistic ectomycorrhizal root symbiosis with trees and shrubs, while the corticioid species in Boidinia, Gloeopeniophorella, and Pseudoxenasma are saprotrophic, wood-degrading fungi.	
3ccf35547b5cd7734e3b395048c11364f5257a18	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__unidentified"	Cortinarius	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
3cd95660729f7c5cb8b1824fba2bca155f5d8288	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__unidentified"	Sebacina	13	Symbiotroph	Ectomycorrhizal-Orchid Mycorrhizal-Root Associated Biotroph	NULL	NULL	Possible	NULL	
3d16afa9e62608c94f0ef7d4dd7e6bad2cf07a5a	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita_ochracea"	Amanita	13	Saprotroph-Symbiotroph	Ectomycorrhizal-Undefined Saprotroph	Agaricoid	NULL	Probable	Some members of the genus are deadly poisonous	
3d1f35ed1d21100fb91a796a33131dff5685f12f	"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium"	Penicillium	13	Saprotroph	Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Highly Probable	NULL	
3d6ce78c636c611d9309895b5a350e32b4691cb6	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius"	Cortinarius	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
3d75c1add0ccf9a21cd6cec605efce16ac367296	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_abjecta"	Inocybe	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	Sensu stricto (Matheny 2009).	
3d8e4fe28675ad0f0a09d06f13a5ea5852ef18c0	"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma"	Trichoderma	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph	Microfungus	Soft Rot	Probable	"Cause of soft-rot (Seehann et al. 1975); Likely opportunistic human pathogen (Irinyi et al. 2015); Endophyte detection method-culture (Busby et al. 2016)"	
3d992f1e50f59f68640ef4a89ba7f58549d6e857	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__unidentified"	Russula	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
3e57f1d0ff29f38817840e1a8739ee794042e151	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae"	Thelephoraceae	9	Saprotroph-Symbiotroph	Ectomycorrhizal-Undefined Saprotroph	Clavarioid	NULL	Probable	On the ground, on soil, a few on wood. At least some speices ectomycorrhizal (Cannon & Kirk 2007)	
3e89c6f2ac15d58a3d7c444d7f2b563213b84761	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Craterellus;s__Craterellus_cornucopioides"	Craterellus	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
3e9911def39520d5e754fc2a6bafb9043ccf5da4	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__unidentified;s__unidentified"	Thelephoraceae	9	Saprotroph-Symbiotroph	Ectomycorrhizal-Undefined Saprotroph	Clavarioid	NULL	Probable	On the ground, on soil, a few on wood. At least some speices ectomycorrhizal (Cannon & Kirk 2007)	
3ebadb22b6703559519816710de21f004c8c1a6f	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__unidentified"	Tricholoma	13	Pathotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite	Agaricoid	NULL	Highly Probable	"Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp."	
3ebcc05f68a35854d91f2abc59b5f35d5851fe81	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Boletus"	Boletus	13	Pathotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite	Boletoid	NULL	Highly Probable	NULL	
3ed8e49ede798697cc942227d636fc9dad065fcd	"k__Fungi;p__Glomeromycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified"	Glomeromycota	3	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	
3edbbde45bded37513ad83275f98f3fcbff44a4c	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_abjecta"	Inocybe	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	Sensu stricto (Matheny 2009).	
3ee048c09af85d388df9e677850bea9adc7fe130	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_agglutinata"	Inocybe	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	Sensu stricto (Matheny 2009).	
3ee88ec08e5ae79c502dc4b5ed933b1584a7fca9	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__unidentified"	Sebacina	13	Symbiotroph	Ectomycorrhizal-Orchid Mycorrhizal-Root Associated Biotroph	NULL	NULL	Possible	NULL	
3ef49a738dda4b6aff6015e572063ee291d76190	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__unidentified"	Inocybe	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	Sensu stricto (Matheny 2009).	
3ef82f5577474628ac43ef7aed3c79b27cf6b73c	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__unidentified"	Inocybe	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	Sensu stricto (Matheny 2009).	
3f4207eecc6be21bced37c4e76ffc884e807bf95	"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus"	Pseudogymnoascus	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Soil Saprotroph	NULL	NULL	Possible	"It is important to note that the majority of species that comprise this genus, including the White-Nose Bat Syndrome causing Pseudogymnoascus destructans, were once placed in the genus Geomyces (see Minnis & Lindner 2013), and including Pseudogymnoascus panorum (as Geomyces panorum) that had been widely applied to a number of isolates from cold places, including those found in soil, on living roots, hypersaline lakes, keratinaceous substrates, and skin lesions of animals (perhaps as a weak pathogen); however, the true identity of Geomyces panorum (now Pseudogymnoascus panorum) is not known (pers. comm. Lindner DL)"	
3f444a8a2877080b03b78f32d66ef626dee02c39	"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Ophiocordyceps;s__unidentified"	Ophiocordyceps	13	Pathotroph-Symbiotroph	Endophyte-Insect Pathogen	Microfungus	NULL	Probable	Contains about 140 species that grow on insects (Kirk et al. 2008)	
3f7cfff096720a43fb1a245e120ebe0312fcd40c	"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__unidentified"	Oidiodendron	13	Pathotroph-Symbiotroph	Ericoid Mycorrhizal	Microfungus	NULL	Probable	Dark Septate Endophyte	
3f9b19dd55828bd14723d9c3210093ad619529bc	"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pyronema;s__Pyronema_domesticum"	Pyronema	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	
3fa18f03b9e50400dd1e2c938a6fdb70fa2a9a32	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Mycena"	Mycena	13	Pathotroph-Saprotroph	Leaf Saprotroph-Plant Pathogen-Undefined Saprotroph-Wood Saprotroph	Agaricoid	NULL	Probable	NULL	
3fddd2075768a4e4cb9ef3cd771e787693684eae	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__unidentified"	Russula	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
40107add63599bdcd71f74b22f72c1378a910070	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma"	Tricholoma	13	Pathotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite	Agaricoid	NULL	Highly Probable	"Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp."	
4023602e481d28af3cab37cb0addbdb2db230c9e	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__unidentified"	Inocybe	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	Sensu stricto (Matheny 2009).	
403ac2f3b4efbf00d815645681d5a204fd5d16f9	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__unidentified"	Inocybe	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	Sensu stricto (Matheny 2009).	
406e34d6ffd24efd5045684de62e21d6cf1bca27	"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium"	Penicillium	13	Saprotroph	Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Highly Probable	NULL	
406f1d1c46c5f8f6d112b0bb519a6b6c1cba0a07	"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mytilinidales;f__Gloniaceae;g__Cenococcum;s__unidentified"	Cenococcum	13	Symbiotroph	Ectomycorrhizal	NULL	NULL	Highly Probable	NULL	
4079ce20b44765cbcd9dbcb3d8dd090e518e684d	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae"	Thelephoraceae	9	Saprotroph-Symbiotroph	Ectomycorrhizal-Undefined Saprotroph	Clavarioid	NULL	Probable	On the ground, on soil, a few on wood. At least some speices ectomycorrhizal (Cannon & Kirk 2007)	
407a2ddcf059d3284a24a365e8556d8e63acb9ee	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__unidentified"	Russula	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
407ef357c5982354961e81c98e0fe951f651b55a	"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium"	Penicillium	13	Saprotroph	Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Highly Probable	NULL	
4091b02861056662d6b26ba84854bc2465d43f18	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__unidentified"	Russula	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
40b49b8b2f86ad7471354727c9c8ff83c4ce3423	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Pseudocraterellus;s__unidentified"	Pseudocraterellus	13	Symbiotroph	Ectomycorrhizal	NULL	NULL	Probable	NULL	
40bf708a45ab2f56c98b3a79129a31d676dcd10e	"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__unidentified"	Penicillium	13	Saprotroph	Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Highly Probable	NULL	
4128192b287e49422b8dfef8c81194243b500b09	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__unidentified"	Agaricales	7	Pathotroph-Saprotroph-Symbiotroph	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast	NULL	Possible	Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)	
418115307946228caa9b6a1f26466296beff54be	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_cinereus"	Lactarius	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	Common name - milk-cap	
418aefbc43fec2e16fb00518750a51d871f6ad0b	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__unidentified"	Inocybe	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	Sensu stricto (Matheny 2009).	
418bda9e56e9f24a76dbb3ebecafaf8e4de3a21e	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__unidentified"	Cortinarius	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
41adc01bc21f71f2c8af9418fc8d21da28334ce6	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Helvellosebacina;s__unidentified"	Sebacinaceae	9	Symbiotroph	Ectomycorrhizal	Coralloid	NULL	Probable	Terrestrial forming mycorrhizas with a wide range of plants including orchids, Ericaceae and liverworts as well as ectomycorrhizas with conifers and angiosperm trees (Cannon & Kirk 2007)	
41b5c1cbaead48dc8c2034b214d706c84427ea9b	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_parazurea"	Russula	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
